  0.00000000     0.496025204E-01
 0.250000000E-03 0.197381614    
 0.500000000E-03 0.376037491    
 0.750000000E-03 0.532399834    
 0.100000000E-02 0.658565285    
 0.125000000E-02 0.754675409    
 0.150000000E-02 0.825452714    
 0.175000000E-02 0.876656307    
 0.200000000E-02 0.913344952    
 0.225000000E-02 0.939373911    
 0.250000000E-02 0.957511761    
 0.275000000E-02 0.943179111    
 0.300000000E-02 0.851967818    
 0.325000000E-02 0.762206590    
 0.350000000E-02 0.703318400    
 0.375000000E-02 0.667832972    
 0.400000000E-02 0.649073449    
 0.425000000E-02 0.642607006    
 0.450000000E-02 0.643671310    
 0.475000000E-02 0.651007969    
 0.500000000E-02 0.663108819    
 0.525000000E-02 0.678902594    
 0.550000000E-02 0.695268224    
 0.575000000E-02 0.693783934    
 0.600000000E-02 0.677124465    
 0.625000000E-02 0.666184533    
 0.650000000E-02 0.659209921    
 0.675000000E-02 0.656986521    
 0.700000000E-02 0.659258078    
 0.725000000E-02 0.664231175    
 0.750000000E-02 0.670662011    
 0.775000000E-02 0.679071733    
 0.800000000E-02 0.687798984    
 0.825000000E-02 0.697993718    
 0.850000000E-02 0.703627053    
 0.875000000E-02 0.701543231    
 0.900000000E-02 0.695116800    
 0.925000000E-02 0.692186242    
 0.950000000E-02 0.688969047    
 0.975000000E-02 0.686681542    
 0.100000000E-01 0.685826969    
 0.102500000E-01 0.688047131    
 0.105000000E-01 0.690932368    
 0.107500000E-01 0.692992088    
 0.110000000E-01 0.697907843    
 0.112500000E-01 0.701898241    
 0.115000000E-01 0.705083867    
 0.117500000E-01 0.703686734    
 0.120000000E-01 0.700165832    
 0.122500000E-01 0.697448376    
 0.125000000E-01 0.696519018    
 0.127500000E-01 0.694000806    
 0.130000000E-01 0.693188057    
 0.132500000E-01 0.693656185    
 0.135000000E-01 0.691995293    
 0.137500000E-01 0.692247822    
 0.140000000E-01 0.693995688    
 0.142500000E-01 0.696790915    
 0.145000000E-01 0.699434997    
 0.147500000E-01 0.700454109    
 0.150000000E-01 0.697910598    
 0.152500000E-01 0.695602178    
 0.155000000E-01 0.692230272    
 0.157500000E-01 0.691887288    
 0.160000000E-01 0.690471464    
 0.162500000E-01 0.691893478    
 0.165000000E-01 0.690767327    
 0.167500000E-01 0.688849056    
 0.170000000E-01 0.690057653    
 0.172500000E-01 0.689719030    
 0.175000000E-01 0.690340245    
 0.177500000E-01 0.692531947    
 0.180000000E-01 0.695417248    
 0.182500000E-01 0.693986040    
 0.185000000E-01 0.690548621    
 0.187500000E-01 0.690275223    
 0.190000000E-01 0.689530347    
 0.192500000E-01 0.689901048    
 0.195000000E-01 0.688879205    
 0.197500000E-01 0.689524631    
 0.200000000E-01 0.689303918    
 0.202500000E-01 0.690872249    
 0.205000000E-01 0.691719135    
 0.207500000E-01 0.691104596    
 0.210000000E-01 0.691108098    
 0.212500000E-01 0.693834124    
 0.215000000E-01 0.692720498    
 0.217500000E-01 0.691806079    
 0.220000000E-01 0.689273905    
 0.222500000E-01 0.689508008    
 0.225000000E-01 0.691501770    
 0.227500000E-01 0.692424317    
 0.230000000E-01 0.692578565    
 0.232500000E-01 0.692462146    
 0.235000000E-01 0.693870512    
 0.237500000E-01 0.693684586    
 0.240000000E-01 0.694177633    
 0.242500000E-01 0.696851816    
 0.245000000E-01 0.695037582    
 0.247500000E-01 0.694850336    
 0.250000000E-01 0.693735247    
 0.252500000E-01 0.693534757    
 0.255000000E-01 0.694741029    
 0.257500000E-01 0.693105618    
 0.260000000E-01 0.692422325    
 0.262500000E-01 0.691137729    
 0.265000000E-01 0.691620047    
 0.267500000E-01 0.693514384    
 0.270000000E-01 0.693966943    
 0.272500000E-01 0.694572863    
 0.275000000E-01 0.692394845    
 0.277500000E-01 0.690955513    
 0.280000000E-01 0.691096330    
 0.282500000E-01 0.690073813    
 0.285000000E-01 0.689256170    
 0.287500000E-01 0.690727895    
 0.290000000E-01 0.690922067    
 0.292500000E-01 0.692244532    
 0.295000000E-01 0.693372209    
 0.297500000E-01 0.695493630    
 0.300000000E-01 0.693491685    
 0.302500000E-01 0.692464660    
 0.305000000E-01 0.692281580    
 0.307500000E-01 0.690295300    
 0.310000000E-01 0.689853135    
 0.312500000E-01 0.688846661    
 0.315000000E-01 0.690408938    
 0.317500000E-01 0.690632528    
 0.320000000E-01 0.691783820    
 0.322500000E-01 0.691371612    
 0.325000000E-01 0.691471004    
 0.327500000E-01 0.690593141    
 0.330000000E-01 0.692443050    
 0.332500000E-01 0.692975459    
 0.335000000E-01 0.693219262    
 0.337500000E-01 0.693725793    
 0.340000000E-01 0.695463482    
 0.342500000E-01 0.694072203    
 0.345000000E-01 0.693146225    
 0.347500000E-01 0.692034753    
 0.350000000E-01 0.693108464    
 0.352500000E-01 0.694255849    
 0.355000000E-01 0.695992327    
 0.357500000E-01 0.696760544    
